WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
12.7789,1,1,3,2,1,4,1,1,2,2,140000,1400,3,202206,1.0606,22060748,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,3,2,2,4,1,1,2,2,140000,1400,3,202206,1.0606,22060749,I,I,I,I,I,I,I,I,I,I,I
8.125,1,1,3,1,1,1,1,1,2,2,9,1600,3,202206,1.0606,22060750,I,9,I,I,I,I,I,I,I,I,I
39.707100000000004,2,1,3,2,3,3,1,1,1,2,130000,1600,3,202206,1.0606,22060751,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,3,3,1,1,2,2,190000,2100,3,202206,1.0606,22060752,R,I,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,3,3,1,1,1,2,170000,2100,3,202206,1.0606,22060753,R,R,R,R,R,R,I,R,R,R,R
39.707100000000004,2,1,3,2,3,3,1,1,1,2,150000,1600,3,202206,1.0606,22060754,R,I,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,3,3,1,1,2,2,160000,1500,3,202206,1.0606,22060755,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,1,1,3,2,3,3,1,1,2,2,170000,1300,3,202206,1.0606,22060756,R,R,R,R,R,R,R,R,R,R,R
9.1091,2,1,3,2,2,2,1,1,2,2,150000,1600,3,202206,1.0606,22060757,R,I,R,R,R,R,R,R,R,R,R
9.1091,1,1,4,2,1,2,1,1,2,2,150000,1500,3,202206,1.0606,22060758,I,I,I,I,I,I,I,I,I,I,I
9.1091,2,1,3,2,1,2,1,1,2,2,150000,1600,3,202206,1.0606,22060759,I,I,I,I,I,I,I,I,I,I,I
12.7789,1,1,3,1,3,4,1,1,2,2,9,1200,3,202206,1.0606,22060760,I,9,I,I,I,I,I,I,I,I,I
12.7789,2,1,3,2,2,4,1,1,2,2,170000,2200,3,202206,1.0606,22060761,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,3,2,2,4,3,1,1,2,190000,1300,3,202206,1.0606,22060762,R,R,R,R,R,R,R,R,R,R,R
12.7789,1,1,3,2,3,4,1,1,2,2,120000,910,1,202206,1.0606,22060763,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,3,2,2,4,1,1,2,2,150000,1500,3,202206,1.0606,22060764,I,I,I,I,I,I,I,I,I,I,I
8.125,1,1,3,2,1,1,1,2,2,2,99000,1600,3,202206,1.0606,22060765,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,3,2,1,1,1,1,2,2,110000,1300,3,202206,1.0606,22060766,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,3,2,1,1,1,1,2,2,150000,1600,3,202206,1.0606,22060767,I,I,I,I,I,I,I,I,I,I,I
8.125,2,1,3,2,2,1,1,1,2,2,130000,1400,3,202206,1.0606,22060768,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,3,2,2,1,1,1,1,2,130000,1200,3,202206,1.0606,22060769,I,I,I,I,I,I,I,I,I,I,I
8.125,1,1,3,2,1,1,1,2,2,2,85000,990,1,202206,1.0606,22060770,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,3,1,1,1,1,1,2,2,9,1200,3,202206,1.0606,22060771,R,9,R,R,R,R,R,R,R,R,R
8.125,2,1,3,2,1,1,1,1,1,2,150000,1600,3,202206,1.0606,22060772,I,I,I,I,I,I,I,I,I,I,I
8.125,2,1,3,2,2,1,1,1,2,2,130000,1600,3,202206,1.0606,22060773,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,3,2,1,1,1,1,2,2,130000,1600,3,202206,1.0606,22060774,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,2,3,1,1,2,2,150000,1600,3,202206,1.0606,22060775,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,5,2,3,3,1,1,2,2,160000,1700,3,202206,1.0606,22060776,I,I,I,I,I,I,I,I,I,I,I
39.707100000000004,2,1,3,2,2,3,2,2,2,2,130000,1600,3,202206,1.0606,22060777,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,2,3,1,1,2,2,190000,2200,3,202206,1.0606,22060778,R,I,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,2,3,1,1,2,2,150000,1700,3,202206,1.0606,22060779,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,1,3,1,1,2,2,140000,1600,3,202206,1.0606,22060780,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,2,3,1,2,2,2,180000,2000,3,202206,1.0606,22060781,R,I,I,I,I,I,I,I,I,I,I
39.707100000000004,2,1,3,2,2,3,1,1,2,2,240000,2500,3,202206,1.0606,22060782,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,2,3,1,1,2,2,240000,2300,3,202206,1.0606,22060783,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,5,2,3,3,1,2,1,2,150000,1600,3,202206,1.0606,22060784,I,I,I,I,I,I,I,I,I,I,I
39.707100000000004,2,1,3,2,2,3,1,1,2,2,130000,1100,3,202206,1.0606,22060785,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,5,2,3,3,1,1,2,2,180000,2000,1,202206,1.0606,22060786,R,I,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,3,2,2,3,3,1,2,2,190000,2000,3,202206,1.0606,22060787,R,R,R,R,R,R,R,R,R,R,R
9.1091,2,1,5,2,4,2,4,1,3,2,190000,2100,3,202206,1.0606,22060788,R,I,R,R,R,R,I,R,R,R,R
12.7789,2,1,1,2,3,4,0,0,1,2,130000,1700,3,202206,1.0606,22060789,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,1,2,3,4,0,0,2,2,150000,1600,1,202206,1.0606,22060790,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,1,2,3,4,0,0,1,2,240000,1400,1,202206,1.0606,22060791,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,2,2,2,4,0,0,2,2,200000,1400,1,202206,1.0606,22060792,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,1,2,1,4,0,0,2,2,150000,1600,3,202206,1.0606,22060793,I,I,I,I,I,I,I,R,I,I,R
12.7789,2,1,1,2,3,4,0,0,2,2,220000,1700,3,202206,1.0606,22060794,R,R,R,R,R,R,R,R,R,R,R
12.7789,1,1,1,2,1,4,0,0,2,2,120000,910,3,202206,1.0606,22060795,I,I,I,I,I,I,I,R,I,I,R
12.7789,2,1,2,2,2,4,0,0,1,2,220000,1200,3,202206,1.0606,22060796,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,1,2,2,4,0,0,2,2,96000,1700,3,202206,1.0606,22060797,R,R,R,R,R,R,I,R,R,I,R
8.125,2,1,1,2,2,1,0,0,2,2,160000,1500,3,202206,1.0606,22060798,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,3,2,200000,1900,3,202206,1.0606,22060799,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,2,2,140000,1500,1,202206,1.0606,22060800,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,1,2,150000,1300,3,202206,1.0606,22060801,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,1,2,1,1,0,0,2,2,130000,1200,1,202206,1.0606,22060802,R,I,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,3,2,140000,1600,3,202206,1.0606,22060803,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,2,1,0,0,2,2,160000,1600,3,202206,1.0606,22060804,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,3,2,160000,1700,3,202206,1.0606,22060805,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,1,2,1,1,0,0,2,2,140000,1400,1,202206,1.0606,22060806,I,I,I,I,I,I,I,R,I,I,R
8.125,2,1,1,2,3,1,0,0,2,2,140000,1400,1,202206,1.0606,22060807,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,2,2,140000,990,1,202206,1.0606,22060808,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,2,1,1,2,2,3,0,0,2,2,180000,1900,3,202206,1.0606,22060809,I,I,I,I,I,I,I,R,I,I,R
39.707100000000004,2,1,1,1,2,3,0,0,2,2,9,1600,3,202206,1.0606,22060810,R,9,I,I,R,R,I,R,I,I,R
39.707100000000004,1,1,1,2,1,3,0,0,3,2,170000,1400,3,202206,1.0606,22060811,R,R,R,R,R,R,R,R,R,R,R
12.7789,2,1,1,2,1,4,0,0,1,2,210000,2200,3,202206,1.0606,22060812,I,I,I,I,I,I,I,R,I,I,R
9.1091,2,1,1,1,1,2,0,0,2,2,9,1600,3,202206,1.0606,22060813,I,9,I,I,I,I,I,R,I,I,R
39.707100000000004,2,1,2,2,2,3,0,0,3,2,150000,1300,3,202206,1.0606,22060814,R,R,R,R,R,R,R,R,R,R,R
9.1091,2,1,1,2,1,2,0,0,3,2,150000,1500,3,202206,1.0606,22060815,R,I,I,I,R,R,I,R,R,I,R
12.7789,2,1,2,2,2,4,0,0,3,2,140000,1400,1,202206,1.0606,22060816,I,I,I,I,I,I,I,R,I,I,R
8.125,2,1,1,2,1,1,0,0,2,2,190000,1900,3,202206,1.0606,22060817,R,R,R,R,R,R,I,R,I,R,R
8.125,2,1,1,2,3,1,0,0,2,2,100000,1200,3,202206,1.0606,22060818,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,3,1,0,0,1,2,120000,1500,1,202206,1.0606,22060819,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,1,1,0,0,2,2,150000,1500,1,202206,1.0606,22060820,R,I,I,I,I,R,I,R,I,I,R
9.1091,2,1,1,2,1,2,0,0,2,2,160000,1700,3,202206,1.0606,22060821,I,I,I,I,I,I,I,R,I,I,R
12.7789,2,1,1,2,2,4,0,0,2,2,130000,1200,3,202206,1.0606,22060822,R,I,I,I,I,I,I,R,I,I,R
12.7789,2,1,1,2,2,4,0,0,1,2,170000,1900,3,202206,1.0606,22060823,R,I,I,I,I,I,I,R,I,I,R
8.125,2,1,2,2,3,1,0,0,1,2,85000,1200,3,202206,1.0606,22060824,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,1,1,0,0,2,2,130000,1500,1,202206,1.0606,22060825,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,1,2,1,1,0,0,2,2,200000,1400,3,202206,1.0606,22060826,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,2,2,1,1,0,0,2,2,160000,1300,1,202206,1.0606,22060827,R,R,R,R,R,R,R,R,R,R,R
8.125,2,1,2,2,3,1,0,0,1,2,160000,1900,3,202206,1.0606,22060828,R,R,R,R,R,R,R,R,R,R,R
8.125,1,1,1,2,1,1,0,0,2,2,140000,1400,3,202206,1.0606,22060829,R,R,R,R,R,R,R,R,R,R,R
39.707100000000004,1,1,1,2,1,3,0,0,2,2,240000,1900,3,202206,1.0606,22060830,R,R,R,R,R,R,R,R,R,R,R
9.1091,1,1,1,2,1,2,0,0,1,2,160000,1700,3,202206,1.0606,22060831,I,I,I,I,I,I,I,R,I,I,R
9.1091,2,1,1,2,3,2,0,0,1,2,160000,1600,3,202206,1.0606,22060832,R,R,R,R,R,R,R,R,R,R,R
9.1091,2,1,1,2,1,2,0,0,2,2,140000,1400,3,202206,1.0606,22060833,R,I,I,I,I,R,I,R,R,I,R
12.7789,1,2,9,2,9,4,9,9,9,2,180000,2000,3,202206,1.0606,22060834,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,160000,1700,3,202206,1.0606,22060835,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,150000,1500,3,202206,1.0606,22060836,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,140000,2200,3,202206,1.0606,22060837,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,140000,1300,3,202206,1.0606,22060838,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202206,1.0606,22060839,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,110000,1100,3,202206,1.0606,22060840,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,240000,2500,3,202206,1.0606,22060841,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202206,1.0606,22060842,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202206,1.0606,22060843,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,220000,2500,3,202206,1.0606,22060844,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,2100,3,202206,1.0606,22060845,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,190000,2200,3,202206,1.0606,22060846,R,I,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,220000,1800,3,202206,1.0606,22060847,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,240000,2500,3,202206,1.0606,22060848,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202206,1.0606,22060849,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1500,3,202206,1.0606,22060850,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,140000,1400,3,202206,1.0606,22060851,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1700,3,202206,1.0606,22060852,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,170000,1800,3,202206,1.0606,22060853,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,160000,1700,3,202206,1.0606,22060854,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,180000,1500,3,202206,1.0606,22060855,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1500,3,202206,1.0606,22060856,I,I,I,I,I,I,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,130000,1300,1,202206,1.0606,22060857,R,I,I,I,I,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,120000,1300,3,202206,1.0606,22060858,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,180000,2500,3,202206,1.0606,22060859,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,87000,1600,3,202206,1.0606,22060860,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,210000,1700,3,202206,1.0606,22060861,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,140000,1400,1,202206,1.0606,22060862,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,140000,1800,3,202206,1.0606,22060863,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,300000,2200,3,202206,1.0606,22060864,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,200000,2200,3,202206,1.0606,22060865,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,300000,2200,3,202206,1.0606,22060866,R,R,R,R,R,R,9,9,9,9,9
9.1091,2,2,9,2,9,2,9,9,9,2,150000,1600,3,202206,1.0606,22060867,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,180000,2000,3,202206,1.0606,22060868,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,210000,2500,3,202206,1.0606,22060869,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202206,1.0606,22060870,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,2500,3,202206,1.0606,22060871,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,110000,1700,3,202206,1.0606,22060872,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202206,1.0606,22060873,R,I,I,I,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202206,1.0606,22060874,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,160000,1800,3,202206,1.0606,22060875,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,160000,1800,3,202206,1.0606,22060876,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,210000,2200,3,202206,1.0606,22060877,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,180000,1900,3,202206,1.0606,22060878,R,I,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,220000,1800,3,202206,1.0606,22060879,R,R,R,R,R,R,9,9,9,9,9
12.7789,2,2,9,2,9,4,9,9,9,2,200000,1200,3,202206,1.0606,22060880,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,140000,1400,3,202206,1.0606,22060881,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,110000,1100,3,202206,1.0606,22060882,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,180000,1600,3,202206,1.0606,22060883,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,300000,2200,3,202206,1.0606,22060884,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,2000,3,202206,1.0606,22060885,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,180000,1900,3,202206,1.0606,22060886,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,150000,2000,3,202206,1.0606,22060887,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,170000,1900,3,202206,1.0606,22060888,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,140000,1300,3,202206,1.0606,22060889,R,I,I,I,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,89000,1300,3,202206,1.0606,22060890,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202206,1.0606,22060891,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,130000,1300,3,202206,1.0606,22060892,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,140000,1500,3,202206,1.0606,22060893,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,2200,3,202206,1.0606,22060894,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,180000,2000,1,202206,1.0606,22060895,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,2100,3,202206,1.0606,22060896,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,140000,1900,3,202206,1.0606,22060897,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202206,1.0606,22060898,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,99000,1600,3,202206,1.0606,22060899,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,150000,1600,3,202206,1.0606,22060900,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202206,1.0606,22060901,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,4,9,9,9,2,160000,1700,3,202206,1.0606,22060902,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,89000,1200,3,202206,1.0606,22060903,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,130000,1700,3,202206,1.0606,22060904,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,190000,2200,3,202206,1.0606,22060905,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202206,1.0606,22060906,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,190000,1600,3,202206,1.0606,22060907,R,R,R,R,R,R,9,9,9,9,9
8.519300000000001,2,2,9,2,9,5,9,9,9,3,240000,3100,3,202206,1.0606,22060908,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,140000,1900,3,202206,1.0606,22060909,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1800,3,202206,1.0606,22060910,I,I,I,I,I,I,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,150000,1500,3,202206,1.0606,22060911,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,240000,2500,3,202206,1.0606,22060912,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,130000,1500,3,202206,1.0606,22060913,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,160000,1900,3,202206,1.0606,22060914,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,170000,2100,3,202206,1.0606,22060915,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,170000,1300,3,202206,1.0606,22060916,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,250000,1800,3,202206,1.0606,22060917,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,130000,1400,3,202206,1.0606,22060918,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,95000,1300,3,202206,1.0606,22060919,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,140000,1300,3,202206,1.0606,22060920,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,250000,1300,3,202206,1.0606,22060921,R,R,R,R,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1600,3,202206,1.0606,22060922,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,160000,1700,3,202206,1.0606,22060923,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,85000,1600,3,202206,1.0606,22060924,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,130000,1200,3,202206,1.0606,22060925,I,I,I,I,I,I,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,140000,1600,3,202206,1.0606,22060926,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,200000,2300,3,202206,1.0606,22060927,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,120000,1600,3,202206,1.0606,22060928,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,85000,1600,3,202206,1.0606,22060929,R,R,R,R,R,R,9,9,9,9,9
12.7789,2,2,9,2,9,4,9,9,9,2,190000,2200,3,202206,1.0606,22060930,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,3,9,9,9,2,130000,1300,3,202206,1.0606,22060931,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,150000,1600,3,202206,1.0606,22060932,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,89000,1100,3,202206,1.0606,22060933,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,120000,1300,3,202206,1.0606,22060934,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,190000,1900,3,202206,1.0606,22060935,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,140000,1700,3,202206,1.0606,22060936,R,R,R,R,R,R,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,130000,1200,1,202206,1.0606,22060937,I,I,I,I,I,I,9,9,9,9,9
8.125,1,2,9,2,9,1,9,9,9,2,130000,1500,3,202206,1.0606,22060938,R,R,R,R,R,R,9,9,9,9,9
12.7789,1,2,9,2,9,4,9,9,9,2,130000,1300,3,202206,1.0606,22060939,I,I,I,I,I,I,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202206,1.0606,22060940,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,170000,2100,3,202206,1.0606,22060941,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,210000,2100,3,202206,1.0606,22060942,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,140000,2200,3,202206,1.0606,22060943,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,190000,2400,3,202206,1.0606,22060944,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,130000,1100,3,202206,1.0606,22060945,I,I,I,I,I,I,9,9,9,9,9
39.707100000000004,2,2,9,2,9,3,9,9,9,2,130000,1100,3,202206,1.0606,22060946,R,I,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,120000,1600,3,202206,1.0606,22060947,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,120000,1700,3,202206,1.0606,22060948,R,R,R,R,R,R,9,9,9,9,9
9.1091,1,2,9,2,9,2,9,9,9,2,110000,1600,3,202206,1.0606,22060949,R,R,R,R,R,R,9,9,9,9,9
39.707100000000004,1,2,9,2,9,3,9,9,9,2,120000,1600,3,202206,1.0606,22060950,R,R,R,R,R,R,9,9,9,9,9
